date,işsizlik maaşı,işsizlik ödeneği,işsizlik başvurusu,işsizlik ödeneği nasıl alınır,işkur başvuru,sgk işten çıkış,işten çıkarılma tazminatı,kıdem tazminatı hesaplama,ihbar tazminatı,iş ilanı,iş arama,iş başvurusu,işkur,özgeçmiş,kariyer.net,mülakat soruları,ek iş,memur alımı,fabrika işçi alımı,güvenlik görevlisi alımı,işsizlik
2016-10-01,45.928865373309826,0.4166666666666667,0.3333333333333333,0.0,5.2490131855211235,0.2875,0.06,2.0625,1.575,47.24111866969011,0.58,76.11069119005629,314.9407911312674,3.2142857142857144,20.996052742084494,2.75,3.84,69.58918995956034,0.23177142857142857,0.15,60.69171495758799
2016-11-01,40.679852187788704,0.3333333333333333,0.3939393939393939,0.0,5.2490131855211235,0.275,0.05,1.9375,1.5,44.61661207692955,0.56,68.23717141177461,279.94736989445994,2.0357142857142856,15.74703955656337,2.25,4.0,79.53050281092611,0.0,0.14,54.130448475686585
2016-12-01,44.61661207692955,0.3333333333333333,0.24242424242424243,0.0,7.873519778281685,0.3375,0.05,1.5625,1.5,39.36759889140843,0.54,61.6759049298732,262.4506592760562,2.107142857142857,15.74703955656337,2.4375,2.96,109.3544413650234,0.20502857142857142,0.2,55.77076509616194
2017-01-01,44.61661207692955,0.4166666666666667,0.30303030303030304,0.0,6.561266481901405,0.3375,0.06,2.25,1.825,40.679852187788704,0.54,70.86167800453516,323.6891464404693,2.0357142857142856,15.74703955656337,2.6875,2.64,103.38965365420394,0.27634285714285717,0.15,60.69171495758799
2017-02-01,44.61661207692955,0.5,0.30303030303030304,0.0,6.561266481901405,0.275,0.06,2.875,1.675,44.61661207692955,0.58,83.98421096833798,358.6825676772768,2.0714285714285716,20.996052742084494,2.5,3.28,121.28401678666232,0.3209142857142857,0.18,55.77076509616194
2017-03-01,35.43083900226758,0.4166666666666667,0.30303030303030304,0.0,7.873519778281685,0.2625,0.06,2.625,1.6,40.679852187788704,0.6,64.30041152263377,402.42434422328614,2.25,15.74703955656337,2.75,2.68,57.659614537921435,0.1961142857142857,0.13,54.130448475686585
2017-04-01,32.80633240950702,0.3333333333333333,0.3939393939393939,0.0,3.9367598891408426,0.2625,0.05,1.9375,1.4,32.80633240950702,0.46,55.11463844797179,279.94736989445994,2.357142857142857,15.74703955656337,2.25,1.96,87.48355309201872,0.23177142857142857,0.13,47.56918199378518
2017-05-01,34.118585705887305,0.25,0.24242424242424243,0.0,7.873519778281685,0.4625,0.05,1.625,1.55,36.743092298647866,0.52,59.05139833711264,297.44408051286365,2.0,15.74703955656337,2.65625,2.0,87.48355309201872,0.2852571428571428,0.14,45.928865373309826
2017-06-01,38.05534559502814,0.3333333333333333,0.30303030303030304,0.0,6.561266481901405,0.5375,0.03,2.125,1.625,40.679852187788704,0.46,70.86167800453516,262.4506592760562,1.7142857142857142,20.996052742084494,2.40625,1.88,63.62440224874089,0.0,0.11,47.56918199378518
2017-07-01,34.118585705887305,0.3333333333333333,0.2727272727272727,0.0,3.9367598891408426,0.375,0.04,2.5625,1.6,45.928865373309826,0.58,74.79843789367601,297.44408051286365,2.1785714285714284,20.996052742084494,3.03125,2.88,57.659614537921435,0.2674285714285714,0.13,49.20949861426053
2017-08-01,38.05534559502814,0.3333333333333333,0.30303030303030304,0.0,5.2490131855211235,0.425,0.03,2.6875,1.5,40.679852187788704,0.48,66.92491811539432,253.7023039668543,1.8571428571428572,20.996052742084494,1.84375,3.44,51.69482682710197,0.0,0.13,49.20949861426053
